normalized_artists,normalized_title,source_position,video_id,video_url,candidate_rank,candidate_score,candidate_variant,getsongbpm_song_id,getsongbpm_title,getsongbpm_artist,getsongbpm_uri,tempo,time_sig,key_of,mode,open_key,danceability,acousticness
Serj Tankian,Sky Is Over (Live) (feat. Auckland Philharmonia Orchestra & John Psathas),1995,WDaqeJqgD7M,https://music.youtube.com/watch?v=WDaqeJqgD7M,2,0.5851,title_first2,W6m5n4,Sky Is Crying,Albert King,https://getsongbpm.com/song/sky-is-crying/W6m5n4,181,3/4,F#,major,7d,44,25
Serj Tankian,Sky Is Over (Live) (feat. Auckland Philharmonia Orchestra & John Psathas),1995,WDaqeJqgD7M,https://music.youtube.com/watch?v=WDaqeJqgD7M,3,0.5700,title_first2,BBvk8o,SKY IS CRYING,LAST ALLIANCE,https://getsongbpm.com/song/sky-is-crying/BBvk8o,101,4/4,G#,minor,6m,15,1
Soften the Glare,Turn Around,2012,52-tLxhYpHs,https://music.youtube.com/watch?v=52-tLxhYpHs,1,0.7771,title_only,voxLm,Turn Around,Terranova,https://getsongbpm.com/song/turn-around/voxLm,179,4/4,G#,major,9d,57,52
Soften the Glare,Turn Around,2012,52-tLxhYpHs,https://music.youtube.com/watch?v=52-tLxhYpHs,2,0.7508,title_only,r0ZKW,Turn Around,Nanci Griffith,https://getsongbpm.com/song/turn-around/r0ZKW,183,3/4,G,major,2d,43,95
Soften the Glare,Turn Around,2012,52-tLxhYpHs,https://music.youtube.com/watch?v=52-tLxhYpHs,3,0.7467,title_only,j5ZLW,Turn Around,Phats & Small,https://getsongbpm.com/song/turn-around/j5ZLW,129,4/4,D#,minor,7m,74,1
Eminem,"Lose Yourself But It's 4'33"" by John Cage",2015,LbsUzqBGLLE,https://music.youtube.com/watch?v=LbsUzqBGLLE,1,0.7175,title_first2,n7xXP,Lose Yourself,Presence,https://getsongbpm.com/song/lose-yourself/n7xXP,102,4/4,A,major,4d,54,1
Eminem,"Lose Yourself But It's 4'33"" by John Cage",2015,LbsUzqBGLLE,https://music.youtube.com/watch?v=LbsUzqBGLLE,2,0.6832,title_first2,Nq6Dv,Lose Yourself,Common Sense,https://getsongbpm.com/song/lose-yourself/Nq6Dv,92,4/4,D,major,3d,66,39
Eminem,"Lose Yourself But It's 4'33"" by John Cage",2015,LbsUzqBGLLE,https://music.youtube.com/watch?v=LbsUzqBGLLE,3,0.6712,title_first2,mZXLB3,Lose Yourself,Julie Collings,https://getsongbpm.com/song/lose-yourself/mZXLB3,119,3/4,B,major,6d,38,87
Hans Zimmer,Jack Sparrow,2016,JZeNYaTmVP4,https://music.youtube.com/watch?v=JZeNYaTmVP4,1,0.7200,title_only,D1A965,Jack Sparrow,SkyMarshall Arts,https://getsongbpm.com/song/jack-sparrow/D1A965,155,4/4,F,minor,9m,59,1
Hans Zimmer,Jack Sparrow,2016,JZeNYaTmVP4,https://music.youtube.com/watch?v=JZeNYaTmVP4,2,0.7000,title_only,rRQoZE,Jack Sparrow,The Lonely Island,https://getsongbpm.com/song/jack-sparrow/rRQoZE,96,4/4,G#,major,9d,73,3
Hans Zimmer,Jack Sparrow,2016,JZeNYaTmVP4,https://music.youtube.com/watch?v=JZeNYaTmVP4,3,0.6632,title_only,ZVN216,Jack Sparrow From Pirates Of The Caribbean: Dead Man's Chest,Cincinnati Pops Orchestra,https://getsongbpm.com/song/jack-sparrow-from-pirates-of-the-caribbean-dead-man-s-chest/ZVN216,97,4/4,G,minor,11m,34,90
Rousseau,Nocturne in E Flat Major - Op. 9 No. 2 (Chopin),2017,jp7euLdd3is,https://music.youtube.com/watch?v=jp7euLdd3is,1,0.6390,title_first3,QwZV0,Nocturne In E Flat,Ray Conniff,https://getsongbpm.com/song/nocturne-in-e-flat/QwZV0,185,3/4,D#,major,10d,29,89
Rousseau,Nocturne in E Flat Major - Op. 9 No. 2 (Chopin),2017,jp7euLdd3is,https://music.youtube.com/watch?v=jp7euLdd3is,2,0.6352,title_first3,nZBEnl,"Nocturne In E Flat Major, Op 9 No 2",Cécile Licad,https://getsongbpm.com/song/nocturne-in-e-flat-major-op-9-no-2/nZBEnl,,,,minor,,,
Rousseau,Nocturne in E Flat Major - Op. 9 No. 2 (Chopin),2017,jp7euLdd3is,https://music.youtube.com/watch?v=jp7euLdd3is,3,0.6208,title_first3,ywz2Kz,Nocturne In E,Norman Dello Joio,https://getsongbpm.com/song/nocturne-in-e/ywz2Kz,75,1/4,C#,minor,5m,29,100
Brushy One String,Home Away from Home,2045,UHFLmNZKL_s,https://music.youtube.com/watch?v=UHFLmNZKL_s,1,0.7429,title_only,3ljQyx,Home Away From Home,No Bragging Rights,https://getsongbpm.com/song/home-away-from-home/3ljQyx,155,4/4,G#,major,9d,47,1
Brushy One String,Home Away from Home,2045,UHFLmNZKL_s,https://music.youtube.com/watch?v=UHFLmNZKL_s,2,0.7393,title_only,wppRy1,Home Away From Home,Capture the Flag,https://getsongbpm.com/song/home-away-from-home/wppRy1,119,5/4,G,minor,11m,52,100
Brushy One String,Home Away from Home,2045,UHFLmNZKL_s,https://music.youtube.com/watch?v=UHFLmNZKL_s,3,0.7329,title_only,NjWm2,Home Away From Home,Arthur Russell,https://getsongbpm.com/song/home-away-from-home/NjWm2,111,4/4,G,major,2d,39,66
Static-X,I'm With Stupid,2062,FEnvCrvAPt0,https://music.youtube.com/watch?v=FEnvCrvAPt0,1,0.9760,title_only,y83YR,I'm With Stupid,Static‐X,https://getsongbpm.com/song/i-m-with-stupid/y83YR,138,4/4,G,major,2d,56,1
Static-X,I'm With Stupid,2062,FEnvCrvAPt0,https://music.youtube.com/watch?v=FEnvCrvAPt0,2,0.7916,title_only,21YJA,I'm With Stupid,Scatterbrain,https://getsongbpm.com/song/i-m-with-stupid/21YJA,103,4/4,G,major,2d,41,1
Static-X,I'm With Stupid,2062,FEnvCrvAPt0,https://music.youtube.com/watch?v=FEnvCrvAPt0,3,0.7247,title_only,xkGXlz,I'm With Stupid,Darediablo,https://getsongbpm.com/song/i-m-with-stupid/xkGXlz,140,4/4,C#,major,8d,56,1
Static-X,Brainfog,2063,LmuiYJ1pFks,https://music.youtube.com/watch?v=LmuiYJ1pFks,1,0.8992,title_only,nLWKP,Brainfog / Otsego Amigo,Static‐X,https://getsongbpm.com/song/brainfog-otsego-amigo/nLWKP,,,,minor,,,
Static-X,Brainfog,2063,LmuiYJ1pFks,https://music.youtube.com/watch?v=LmuiYJ1pFks,2,0.7429,title_only,gZjMWZ,Brainfog,Scarved,https://getsongbpm.com/song/brainfog/gZjMWZ,124,4/4,C,major,1d,62,5
Static-X,Love Dump,2064,izWx8XB2CRg,https://music.youtube.com/watch?v=izWx8XB2CRg,1,0.9760,title_only,AnV4j,Love Dump,Static‐X,https://getsongbpm.com/song/love-dump/AnV4j,130,4/4,C,minor,10m,58,1
Static-X,Love Dump,2064,izWx8XB2CRg,https://music.youtube.com/watch?v=izWx8XB2CRg,2,0.6769,title_only,kR6xJx,Love Dumpster,AM Syndicate,https://getsongbpm.com/song/love-dumpster/kR6xJx,161,3/4,A,minor,1m,27,92
Static-X,Cold,2066,ylAF0WNvLx0,https://music.youtube.com/watch?v=ylAF0WNvLx0,1,0.7537,title_only,g5lOl,Cold,Annie Lennox,https://getsongbpm.com/song/cold/g5lOl,86,4/4,D,major,3d,29,64
Static-X,Cold,2066,ylAF0WNvLx0,https://music.youtube.com/watch?v=ylAF0WNvLx0,2,0.7055,title_only,MjNYR,Cold,Tears for Fears,https://getsongbpm.com/song/cold/MjNYR,176,4/4,A,major,4d,44,16
Static-X,Cold,2066,ylAF0WNvLx0,https://music.youtube.com/watch?v=ylAF0WNvLx0,3,0.7026,title_only,JYgP,Cold,Frédérique Spigt,https://getsongbpm.com/song/cold/JYgP,205,4/4,C,major,1d,25,40
Static-X,Bled for Days,2068,xdeK2Ixr1h8,https://music.youtube.com/watch?v=xdeK2Ixr1h8,1,0.9760,title_only,zm3Z2,Bled For Days,Static‐X,https://getsongbpm.com/song/bled-for-days/zm3Z2,125,4/4,A#,major,11d,62,1
Static-X,S.O.M.,2070,t5OSfEo7LKQ,https://music.youtube.com/watch?v=t5OSfEo7LKQ,1,0.7600,title_only,go7O3,S.O.M.,Dub Tractor,https://getsongbpm.com/song/spointopointmpoint/go7O3,102,4/4,C,major,1d,53,4
Static-X,S.O.M.,2070,t5OSfEo7LKQ,https://music.youtube.com/watch?v=t5OSfEo7LKQ,2,0.7300,title_only,qxxlrr,S.O.M.,Prolyphic,https://getsongbpm.com/song/spointopointmpoint/qxxlrr,172,4/4,A#,minor,8m,71,11
Static-X,S.O.M.,2070,t5OSfEo7LKQ,https://music.youtube.com/watch?v=t5OSfEo7LKQ,3,0.7200,title_only,3WBqA,S.O.M.,Sunz of Man,https://getsongbpm.com/song/spointopointmpoint/3WBqA,102,4/4,B,minor,3m,79,5
Static-X,Anything but This,2071,UK4V3Js4weo,https://music.youtube.com/watch?v=UK4V3Js4weo,1,0.6390,title_only,9JpjP,Anything But This World,Myracle Brah,https://getsongbpm.com/song/anything-but-this-world/9JpjP,76,4/4,F#,minor,4m,59,27
Static-X,So Real,2075,STWs7d8sli8,https://music.youtube.com/watch?v=STWs7d8sli8,1,0.7840,title_only,6Bljn,So Real,Subzonic,https://getsongbpm.com/song/so-real/6Bljn,145,4/4,A#,minor,8m,33,17
Static-X,So Real,2075,STWs7d8sli8,https://music.youtube.com/watch?v=STWs7d8sli8,2,0.7750,title_only,rYGqK,So Real,Bootsauce,https://getsongbpm.com/song/so-real/rYGqK,92,4/4,C,major,1d,62,15
Static-X,So Real,2075,STWs7d8sli8,https://music.youtube.com/watch?v=STWs7d8sli8,3,0.7300,title_only,1jJAZ,So Real,Candlebox,https://getsongbpm.com/song/so-real/1jJAZ,119,4/4,C,major,1d,54,1
Static-X,The Trance Is the Motion,2076,Clrck8pj7Ig,https://music.youtube.com/watch?v=Clrck8pj7Ig,1,0.9760,title_only,Lgq3v,The Trance Is The Motion,Static‐X,https://getsongbpm.com/song/the-trance-is-the-motion/Lgq3v,160,4/4,C,major,1d,50,1
Static-X,The Trance Is the Motion,2076,Clrck8pj7Ig,https://music.youtube.com/watch?v=Clrck8pj7Ig,2,0.6532,title_first2,Z6lr7w,The Trance,Transjoik,https://getsongbpm.com/song/the-trance/Z6lr7w,128,5/4,A,major,4d,25,40
Static-X,The Trance Is the Motion,2076,Clrck8pj7Ig,https://music.youtube.com/watch?v=Clrck8pj7Ig,3,0.6318,title_first2,ywELO6,The Trance,Sound of Ceres,https://getsongbpm.com/song/the-trance/ywELO6,124,4/4,G#,major,9d,53,38
Static-X,Push It (Vocals Only + Backing Vocals),2078,v6trccLcDIA,https://music.youtube.com/watch?v=v6trccLcDIA,1,0.8992,title_first2,xG3XP,Push It,Static‐X,https://getsongbpm.com/song/push-it/xG3XP,149,4/4,C,major,1d,56,1
Static-X,Push It (Vocals Only + Backing Vocals),2078,v6trccLcDIA,https://music.youtube.com/watch?v=v6trccLcDIA,2,0.6941,title_first2,j4KGl,Push It,Saga,https://getsongbpm.com/song/push-it/j4KGl,91,4/4,F,major,12d,52,16
Static-X,Push It (Vocals Only + Backing Vocals),2078,v6trccLcDIA,https://music.youtube.com/watch?v=v6trccLcDIA,3,0.6832,title_first2,o3r3k,Push It,Shift,https://getsongbpm.com/song/push-it/o3r3k,144,4/4,C#,minor,5m,32,1
Static-X,The Only,2088,h2cd5JyPR5o,https://music.youtube.com/watch?v=h2cd5JyPR5o,1,0.9760,title_only,j6mZy,The Only,Static‐X,https://getsongbpm.com/song/the-only/j6mZy,104,4/4,C#,major,8d,43,1
Static-X,The Only,2088,h2cd5JyPR5o,https://music.youtube.com/watch?v=h2cd5JyPR5o,2,0.7552,title_only,vlG3jM,The Only,Southbound Fearing,https://getsongbpm.com/song/the-only/vlG3jM,100,4/4,C,major,1d,62,1
Static-X,The Only,2088,h2cd5JyPR5o,https://music.youtube.com/watch?v=h2cd5JyPR5o,3,0.7508,title_only,jRJVpP,The Only,Endast,https://getsongbpm.com/song/the-only/jRJVpP,116,5/4,A#,major,11d,55,99
Queen,Bohemian Rhapsody Performed in 42 Styles,2090,8ydY8-Uzah8,https://music.youtube.com/watch?v=8ydY8-Uzah8,1,0.9232,title_first2,Y69Dp,Bohemian Rhapsody,Queen,https://getsongbpm.com/song/bohemian-rhapsody/Y69Dp,72,4/4,A#,major,11d,40,26
Queen,Bohemian Rhapsody Performed in 42 Styles,2090,8ydY8-Uzah8,https://music.youtube.com/watch?v=8ydY8-Uzah8,2,0.7175,title_first2,LBmwj,Bohemian Rhapsody,The Cruel Sea,https://getsongbpm.com/song/bohemian-rhapsody/LBmwj,142,4/4,A,minor,1m,47,64
Queen,Bohemian Rhapsody Performed in 42 Styles,2090,8ydY8-Uzah8,https://music.youtube.com/watch?v=8ydY8-Uzah8,3,0.6740,title_first2,6jvjQ,Bohemian Rhapsody,Valensia,https://getsongbpm.com/song/bohemian-rhapsody/6jvjQ,,,,minor,,,
Red Hot Chili Peppers,Snow (Hey Oh),2093,s6GIT4RhFv0,https://music.youtube.com/watch?v=s6GIT4RhFv0,1,0.7491,title_only,qQOrLp,Snow (Hey Oh),8-Bit Misfits,https://getsongbpm.com/song/snow-hey-oh/qQOrLp,100,4/4,F#,major,7d,50,1
Red Hot Chili Peppers,Snow (Hey Oh),2093,s6GIT4RhFv0,https://music.youtube.com/watch?v=s6GIT4RhFv0,2,0.7178,title_only,RlW6DY,Snow (Hey Oh),Luca Stricagnoli,https://getsongbpm.com/song/snow-hey-oh/RlW6DY,100,4/4,B,major,6d,72,33
Red Hot Chili Peppers,Snow (Hey Oh),2093,s6GIT4RhFv0,https://music.youtube.com/watch?v=s6GIT4RhFv0,3,0.7097,title_only,wjXVKJ,Snow (Hey Oh),Eric Wuest,https://getsongbpm.com/song/snow-hey-oh/wjXVKJ,104,4/4,B,major,6d,43,12
Slaughter To Prevail,Demolisher,2111,VBK2oMr4Z3c,https://music.youtube.com/watch?v=VBK2oMr4Z3c,1,0.7360,title_only,pY89kN,Demolisher,Disruption,https://getsongbpm.com/song/demolisher/pY89kN,130,4/4,F#,major,7d,56,1
Slaughter To Prevail,Demolisher,2111,VBK2oMr4Z3c,https://music.youtube.com/watch?v=VBK2oMr4Z3c,2,0.7183,title_only,xkmOmr,Demolisher,The Peoples Republic of Europe,https://getsongbpm.com/song/demolisher/xkmOmr,140,4/4,F#,minor,4m,67,1
Slaughter To Prevail,Agony,2112,8RJWnali8yg,https://music.youtube.com/watch?v=8RJWnali8yg,1,0.7726,title_only,zBNpO,Agony,Delarosa & Asora,https://getsongbpm.com/song/agony/zBNpO,90,4/4,G#,major,9d,63,2
Slaughter To Prevail,Agony,2112,8RJWnali8yg,https://music.youtube.com/watch?v=8RJWnali8yg,2,0.7561,title_only,Rojgq,AgonY,Argyle Park,https://getsongbpm.com/song/agony/Rojgq,112,4/4,A#,minor,8m,63,5
Slaughter To Prevail,Agony,2112,8RJWnali8yg,https://music.youtube.com/watch?v=8RJWnali8yg,3,0.7467,title_only,oxGj,Agony,Out Out,https://getsongbpm.com/song/agony/oxGj,91,4/4,A#,minor,8m,53,1
Andrea Bocelli; Marta Sánchez,Vivo por ella (Spanish Version),2118,2gTfde2npkM,https://music.youtube.com/watch?v=2gTfde2npkM,1,0.6884,title_first3,qxO62p,Vivo Por Ella,Manantial,https://getsongbpm.com/song/vivo-por-ella/qxO62p,,,,minor,,,
Andrea Bocelli; Marta Sánchez,Vivo por ella (Spanish Version),2118,2gTfde2npkM,https://music.youtube.com/watch?v=2gTfde2npkM,2,0.6625,title_first3,jRGXyY,Vivo Por Ella,Peter Manjarres,https://getsongbpm.com/song/vivo-por-ella/jRGXyY,121,4/4,B,major,6d,66,45
Andrea Bocelli; Marta Sánchez,Vivo por ella (Spanish Version),2118,2gTfde2npkM,https://music.youtube.com/watch?v=2gTfde2npkM,3,0.6463,title_first3,9QBAQ4,Vivo Por Ella,Nino Segarra,https://getsongbpm.com/song/vivo-por-ella/9QBAQ4,154,4/4,D,minor,12m,71,17
ERNESTO CORTAZAR music videos,Beethoven's Silence,2121,SwwhPSiKSD8,https://music.youtube.com/watch?v=SwwhPSiKSD8,1,0.9568,title_only,gGj49,Beethoven's Silence,Ernesto Cortázar,https://getsongbpm.com/song/beethoven-s-silence/gGj49,140,3/4,D#,minor,7m,28,98
Mordechai Ben David,Nekom,2123,c725mr89fFk,https://music.youtube.com/watch?v=c725mr89fFk,1,0.6352,title_only,9Q6K0D,Nekompatibilan,Malehookers,https://getsongbpm.com/song/nekompatibilan/9Q6K0D,161,4/4,C#,minor,5m,44,1
Mordechai Ben David,Nekom,2123,c725mr89fFk,https://music.youtube.com/watch?v=c725mr89fFk,2,0.6165,title_only,r8z7G2,Nekomimi's Song,Galaxion,https://getsongbpm.com/song/nekomimi-s-song/r8z7G2,139,4/4,B,minor,3m,57,7
Mordechai Ben David,Nekom,2123,c725mr89fFk,https://music.youtube.com/watch?v=c725mr89fFk,3,0.6112,title_only,rkBJ5w,Nekomushi Ga Hairu Kara,Cicala Mvta,https://getsongbpm.com/song/nekomushi-ga-hairu-kara/rkBJ5w,145,4/4,C,major,1d,37,9
Slayer,Hell Awaits,2125,R5tdujFUXYg,https://music.youtube.com/watch?v=R5tdujFUXYg,1,0.7508,title_only,y9l7MR,Hell Awaits,Obsidia,https://getsongbpm.com/song/hell-awaits/y9l7MR,105,4/4,A#,major,11d,43,1
Slayer,Hell Awaits,2125,R5tdujFUXYg,https://music.youtube.com/watch?v=R5tdujFUXYg,2,0.7200,title_only,GRKEm5,Hell Awaits,The Heavy Horses,https://getsongbpm.com/song/hell-awaits/GRKEm5,128,4/4,G,major,2d,52,26
Slayer,Hell Awaits,2125,R5tdujFUXYg,https://music.youtube.com/watch?v=R5tdujFUXYg,3,0.7200,title_only,4x4AjJ,Hell Awaits,The Rollercoaster Project,https://getsongbpm.com/song/hell-awaits/4x4AjJ,62,4/4,B,major,6d,14,94
Dying Fetus,Fade Into Obscurity,2185,oI9hb478iK0,https://music.youtube.com/watch?v=oI9hb478iK0,1,0.7467,title_only,7Wl0G1,Fade Into Obscurity,Suburban Savages,https://getsongbpm.com/song/fade-into-obscurity/7Wl0G1,113,5/4,C#,major,8d,31,2
Dying Fetus,Fade Into Obscurity,2185,oI9hb478iK0,https://music.youtube.com/watch?v=oI9hb478iK0,2,0.7200,title_only,r0L9gp,Fade Into Obscurity,Izegrim,https://getsongbpm.com/song/fade-into-obscurity/r0L9gp,110,4/4,G,major,2d,46,1
Dying Fetus,Fade Into Obscurity,2185,oI9hb478iK0,https://music.youtube.com/watch?v=oI9hb478iK0,3,0.6779,title_only,MQlV95,Fade Into Obscurity,Ragnarok,https://getsongbpm.com/song/fade-into-obscurity/MQlV95,160,4/4,D,major,3d,28,1
All-4-One,I Swear,2202,CA-aneBpSEQ,https://music.youtube.com/watch?v=CA-aneBpSEQ,1,0.9550,title_only,KOoPr,I Swear,All‐4‐One,https://getsongbpm.com/song/i-swear/KOoPr,83,4/4,F#,minor,4m,54,24
All-4-One,I Swear,2202,CA-aneBpSEQ,https://music.youtube.com/watch?v=CA-aneBpSEQ,2,0.7600,title_only,g56mZ,I Swear,John Michael Montgomery,https://getsongbpm.com/song/i-swear/g56mZ,85,4/4,C#,major,8d,63,25
All-4-One,I Swear,2202,CA-aneBpSEQ,https://music.youtube.com/watch?v=CA-aneBpSEQ,3,0.7600,title_only,42DR1,I Swear,Oneyed Jack,https://getsongbpm.com/song/i-swear/42DR1,85,4/4,C#,major,8d,63,25
Acrania,The Face of Humanity,2221,4Ue1u4R22hQ,https://music.youtube.com/watch?v=4Ue1u4R22hQ,1,0.7432,title_first2,4WKDJ,The Face,Aceyalone,https://getsongbpm.com/song/the-face/4WKDJ,,,,minor,,,
Acrania,The Face of Humanity,2221,4Ue1u4R22hQ,https://music.youtube.com/watch?v=4Ue1u4R22hQ,2,0.6903,title_first2,0l3PL,The Face,Black Wire,https://getsongbpm.com/song/the-face/0l3PL,130,4/4,A,major,4d,60,1
Acrania,The Face of Humanity,2221,4Ue1u4R22hQ,https://music.youtube.com/watch?v=4Ue1u4R22hQ,3,0.6832,title_first2,gJV0Jl,The Face,Anni-Frid Lyngstad,https://getsongbpm.com/song/the-face/gJV0Jl,117,4/4,C#,minor,5m,60,7
Zurab Sotkilava,Ti voglio tanto bene,2225,ypWppC8xO4k,https://music.youtube.com/watch?v=ypWppC8xO4k,1,0.7247,title_only,RO8Eo0,Ti Voglio Tanto Bene,Giuseppe Di Stefano,https://getsongbpm.com/song/ti-voglio-tanto-bene/RO8Eo0,86,4/4,D,major,3d,27,78
Zurab Sotkilava,Ti voglio tanto bene,2225,ypWppC8xO4k,https://music.youtube.com/watch?v=ypWppC8xO4k,2,0.7145,title_only,76j1BG,Ti Voglio Tanto Bene,Gianna Nannini,https://getsongbpm.com/song/ti-voglio-tanto-bene/76j1BG,171,4/4,B,minor,3m,25,11
Zurab Sotkilava,Ti voglio tanto bene,2225,ypWppC8xO4k,https://music.youtube.com/watch?v=ypWppC8xO4k,3,0.7026,title_only,mqKApn,Ti Voglio Tanto Bene,The Gaylords,https://getsongbpm.com/song/ti-voglio-tanto-bene/mqKApn,125,4/4,G,major,2d,87,54
Dwayne Johnson; Disney,You're Welcome,2230,CTvjhbfrgEY,https://music.youtube.com/watch?v=CTvjhbfrgEY,1,0.7264,title_only,9Yrxz,You're Welcome,Fretblanket,https://getsongbpm.com/song/you-re-welcome/9Yrxz,164,4/4,G,major,2d,21,1
Dwayne Johnson; Disney,You're Welcome,2230,CTvjhbfrgEY,https://music.youtube.com/watch?v=CTvjhbfrgEY,2,0.7223,title_only,kR6Qpx,You're Welcome,One Man and His Droid,https://getsongbpm.com/song/you-re-welcome/kR6Qpx,127,4/4,C,minor,10m,56,1
Dwayne Johnson; Disney,You're Welcome,2230,CTvjhbfrgEY,https://music.youtube.com/watch?v=CTvjhbfrgEY,3,0.7171,title_only,2ky5YM,You're Welcome,Zoon Politicon,https://getsongbpm.com/song/you-re-welcome/2ky5YM,136,4/4,E,minor,2m,33,93
Pyotr Ilyich Tchaikovsky,Hymn of the Cherubim,2240,OPlK5HwFxcw,https://music.youtube.com/watch?v=OPlK5HwFxcw,1,0.7065,title_only,Y66KAK,Hymn Of The Cherubim,Russian Orthodox Cathedral Choir of Paris,https://getsongbpm.com/song/hymn-of-the-cherubim/Y66KAK,,,,minor,,,
Pyotr Ilyich Tchaikovsky,Hymn of the Cherubim,2240,OPlK5HwFxcw,https://music.youtube.com/watch?v=OPlK5HwFxcw,2,0.6924,title_only,J68oNo,Hymn Of The Cherubim,Universe (Hearts Of Space Series),https://getsongbpm.com/song/hymn-of-the-cherubim/J68oNo,,,,minor,,,
Matt Mulholland,My Heart Will Go On - Recorder By Candlelight by Matt Mulholland,2253,X2WH8mHJnhM,https://music.youtube.com/watch?v=X2WH8mHJnhM,1,0.6832,title_first2,lpPxj,My Heart,Shola Ama,https://getsongbpm.com/song/my-heart/lpPxj,59,4/4,G#,major,9d,68,7
Matt Mulholland,My Heart Will Go On - Recorder By Candlelight by Matt Mulholland,2253,X2WH8mHJnhM,https://music.youtube.com/watch?v=X2WH8mHJnhM,2,0.6777,title_first2,qxrR7,My Heart,Anson Funderburgh & The Rockets,https://getsongbpm.com/song/my-heart/qxrR7,138,4/4,F,major,12d,48,47
Matt Mulholland,My Heart Will Go On - Recorder By Candlelight by Matt Mulholland,2253,X2WH8mHJnhM,https://music.youtube.com/watch?v=X2WH8mHJnhM,3,0.6699,title_first2,QK4oM,My Heart,Donell Jones,https://getsongbpm.com/song/my-heart/QK4oM,167,4/4,G,major,2d,47,7
Greig,Anitra's Dance,2267,8MOaRs9SF6A,https://music.youtube.com/watch?v=8MOaRs9SF6A,1,0.7840,title_only,pg1J8Q,Anitra's Dance,Doug The Eagle,https://getsongbpm.com/song/anitra-s-dance/pg1J8Q,142,3/4,E,minor,2m,26,86
Greig,Anitra's Dance,2267,8MOaRs9SF6A,https://music.youtube.com/watch?v=8MOaRs9SF6A,2,0.7600,title_only,mZjByr,Anitra's Dance,Regina Carter,https://getsongbpm.com/song/anitra-s-dance/mZjByr,113,4/4,D#,major,10d,66,84
Greig,Anitra's Dance,2267,8MOaRs9SF6A,https://music.youtube.com/watch?v=8MOaRs9SF6A,3,0.7537,title_only,El6pZm,Anitra's Dance,Ronnie Aldrich,https://getsongbpm.com/song/anitra-s-dance/El6pZm,73,4/4,G,minor,11m,49,8
Bring Me The VITAS,Can You Feel My 7th Element,2268,AaTnCiegnqg,https://music.youtube.com/watch?v=AaTnCiegnqg,1,0.7232,title_first2,73g6OQ,Can You,Rubin Steiner,https://getsongbpm.com/song/can-you/73g6OQ,135,4/4,C,major,1d,71,1
Bring Me The VITAS,Can You Feel My 7th Element,2268,AaTnCiegnqg,https://music.youtube.com/watch?v=AaTnCiegnqg,2,0.6793,title_first2,A6VONp,Can You,Arms and Sleepers,https://getsongbpm.com/song/can-you/A6VONp,92,4/4,C,major,1d,58,17
Bring Me The VITAS,Can You Feel My 7th Element,2268,AaTnCiegnqg,https://music.youtube.com/watch?v=AaTnCiegnqg,3,0.6712,title_first3,y88VOg,Can You Feel,Client,https://getsongbpm.com/song/can-you-feel/y88VOg,140,4/4,G,minor,11m,58,1
Melodicka Bros,Lonely Day (Way Too Happy),2271,oJy7hH4tFFs,https://music.youtube.com/watch?v=oJy7hH4tFFs,1,0.6832,title_first2,zvvB2y,Lonely Day,Montezumas,https://getsongbpm.com/song/lonely-day/zvvB2y,93,4/4,B,major,6d,80,1
Melodicka Bros,Lonely Day (Way Too Happy),2271,oJy7hH4tFFs,https://music.youtube.com/watch?v=oJy7hH4tFFs,2,0.6625,title_first2,nxM434,Lonely Day,Roosevelt Sykes,https://getsongbpm.com/song/lonely-day/nxM434,168,5/4,C,major,1d,41,97
Melodicka Bros,Lonely Day (Way Too Happy),2271,oJy7hH4tFFs,https://music.youtube.com/watch?v=oJy7hH4tFFs,3,0.6432,title_first2,vlnp6L,Lonely Day,Rodney Hayden,https://getsongbpm.com/song/lonely-day/vlnp6L,108,4/4,A#,major,11d,54,6
Dying Fetus,Grotesque Impalement (LIVE @ Summer Breeze Open Air 2016),2290,cK8dbiyGydc,https://music.youtube.com/watch?v=cK8dbiyGydc,1,0.6232,title_first2,jZyq0R,Grotesque Impalement,Suffer Remain,https://getsongbpm.com/song/grotesque-impalement/jZyq0R,118,1/4,C,minor,10m,23,1
Phil Collins,In The Air Tonight LIVE,2312,IeDMnyQzS88,https://music.youtube.com/watch?v=IeDMnyQzS88,1,0.7132,title_first3,RXM1w,In The Air,Silent Poets,https://getsongbpm.com/song/in-the-air/RXM1w,107,1/4,G#,major,9d,23,98
Phil Collins,In The Air Tonight LIVE,2312,IeDMnyQzS88,https://music.youtube.com/watch?v=IeDMnyQzS88,2,0.6903,title_first3,WxNlo,In The Air,Lindy,https://getsongbpm.com/song/in-the-air/WxNlo,116,4/4,F#,major,7d,48,1
Phil Collins,In The Air Tonight LIVE,2312,IeDMnyQzS88,https://music.youtube.com/watch?v=IeDMnyQzS88,3,0.6712,title_first3,NXDR8,In The Air,Fishbone,https://getsongbpm.com/song/in-the-air/NXDR8,106,4/4,B,minor,3m,69,1
Sam Tinnesz,Man or a Monster (feat. Zayde Wølf),2313,pl37j_Qqipc,https://music.youtube.com/watch?v=pl37j_Qqipc,1,0.6147,title_first3,pQQVqy,Man Or A Mouse?,B. A. Robertson,https://getsongbpm.com/song/man-or-a-mousequestion/pQQVqy,112,4/4,C#,major,8d,59,19
